state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff,lat,lng,population
Colorado,8041,El Paso County,202828,161941,378849,40887,0.535379531,0.427455266,0.107924265,38.8321,-104.5255,698974
Colorado,8043,Fremont County,17517,7369,25557,10148,0.685409086,0.288335877,0.397073209,38.473,-105.4397,47321
Colorado,8045,Garfield County,14717,15427,30904,-710,0.476216671,0.499191043,-0.022974372,39.5993,-107.904,59055
Colorado,8047,Gilpin County,1833,2223,4186,-390,0.437888199,0.531055901,-0.093167702,39.8575,-105.5226,6018
Colorado,8049,Grand County,4883,4710,9870,173,0.49473151,0.477203647,0.017527862,40.1026,-106.1183,15303
Colorado,8051,Gunnison County,3735,7132,11190,-3397,0.333780161,0.637354781,-0.30357462,38.6668,-107.0316,16802
Colorado,8053,Hinsdale County,353,255,632,98,0.558544304,0.403481013,0.155063291,37.8213,-107.3003,857
Colorado,8055,Huerfano County,2203,2076,4406,127,0.5,0.47117567,0.02882433,37.6847,-104.9606,6679
Colorado,8057,Jackson County,681,175,876,506,0.77739726,0.199771689,0.577625571,40.6664,-106.3428,1261
Colorado,8059,Jefferson County,148417,218396,377357,-69979,0.393306604,0.578751686,-0.185445083,39.5864,-105.2505,574798
Colorado,8061,Kiowa County,795,98,903,697,0.880398671,0.108527132,0.771871539,38.4327,-102.7403,1489
Colorado,8063,Kit Carson County,3144,662,3871,2482,0.812193232,0.171015242,0.64117799,39.3055,-102.603,7447
Colorado,8065,Lake County,1497,2303,3961,-806,0.377934865,0.581418834,-0.203483969,39.2025,-106.3448,7751
Colorado,8067,La Plata County,14233,20548,35667,-6315,0.399052345,0.576106765,-0.17705442,37.2866,-107.8433,55617
Colorado,8069,Larimer County,91489,126120,224338,-34631,0.407817668,0.562187414,-0.154369746,40.6664,-105.4611,344786
Colorado,8071,Las Animas County,4284,3497,7961,787,0.538123351,0.439266424,0.098856928,37.3158,-104.0386,14266
Colorado,8073,Lincoln County,2135,470,2651,1665,0.805356469,0.177291588,0.628064881,38.9881,-103.514,5585
Colorado,8075,Logan County,8087,2218,10532,5869,0.767850361,0.210596278,0.557254083,40.7247,-103.1101,22380
Colorado,8077,Mesa County,56894,31536,90622,25358,0.627816645,0.347994968,0.279821677,39.0183,-108.4664,151218
Colorado,8079,Mineral County,427,317,756,110,0.564814815,0.419312169,0.145502646,37.6689,-106.9241,824
Colorado,8081,Moffat County,5670,1203,7026,4467,0.807002562,0.171221178,0.635781383,40.6184,-108.2074,13127
Colorado,8083,Montezuma County,9306,5836,15500,3470,0.600387097,0.376516129,0.223870968,37.3386,-108.5966,26031
Colorado,8085,Montrose County,16770,7687,24922,9083,0.672899446,0.30844234,0.364457106,38.4022,-108.2693,41686
Colorado,8087,Morgan County,9593,3876,13744,5717,0.697977299,0.28201397,0.415963329,40.2626,-103.8097,28517
Colorado,8089,Otero County,5756,3605,9576,2151,0.601086048,0.376461988,0.22462406,37.9026,-103.7165,18282
Colorado,8091,Ouray County,1577,2365,4020,-788,0.392288557,0.588308458,-0.1960199,38.1555,-107.7693,4796
Colorado,8093,Park County,6991,4903,12290,2088,0.568836452,0.398942229,0.169894223,39.1193,-105.7171,17867
Colorado,8095,Phillips County,1958,486,2485,1472,0.787927565,0.195573441,0.592354125,40.594,-102.3576,4290
Colorado,8097,Pitkin County,2780,8989,11957,-6209,0.232499791,0.751777202,-0.519277411,39.2171,-106.9166,17926
Colorado,8099,Prowers County,4008,1458,5561,2550,0.720733681,0.262183061,0.45855062,37.9552,-102.3934,12022
Colorado,8101,Pueblo County,42252,43772,88299,-1520,0.478510515,0.495724753,-0.017214238,38.1735,-104.5128,165982
Colorado,8103,Rio Blanco County,3061,561,3691,2500,0.829314549,0.15199133,0.677323219,39.9798,-108.2171,6384
Colorado,8105,Rio Grande County,3660,2495,6305,1165,0.580491673,0.395717684,0.184773989,37.5825,-106.3832,11305
Colorado,8107,Routt County,5925,10582,16876,-4657,0.351090306,0.627044323,-0.275954018,40.4851,-106.9913,25072
Colorado,8109,Saguache County,1413,1884,3389,-471,0.41693715,0.555916199,-0.13897905,38.0805,-106.2815,6592
Colorado,8111,San Juan County,202,342,563,-140,0.358792185,0.607460036,-0.248667851,37.764,-107.6762,589
Colorado,8113,San Miguel County,1136,3924,5147,-2788,0.220711094,0.762385856,-0.541674762,38.0038,-108.4057,8049
Colorado,8115,Sedgwick County,1121,301,1446,820,0.775242047,0.208160443,0.567081604,40.8759,-102.3518,2322
Colorado,8117,Summit County,5322,12631,18479,-7309,0.288002598,0.683532659,-0.395530061,39.6342,-106.1164,30649
Colorado,8119,Teller County,11241,5278,16939,5963,0.663616506,0.311588642,0.352027865,38.8822,-105.1618,24524
Colorado,8121,Washington County,2595,369,3008,2226,0.862699468,0.122672872,0.740026596,39.971,-103.2012,4868
Colorado,8123,Weld County,96145,66060,166968,30085,0.575828901,0.395644674,0.180184227,40.5548,-104.3925,305345
Colorado,8125,Yuma County,4107,785,4981,3322,0.824533226,0.157598876,0.666934351,40.0029,-102.4242,10003
Connecticut,9001,Fairfield County,169039,297505,472990,-128466,0.357383877,0.628987928,-0.271604051,41.2708,-73.3894,943926
Connecticut,9003,Hartford County,159024,283368,449336,-124344,0.353908879,0.630637207,-0.276728328,41.8064,-72.7329,893561
Connecticut,9005,Litchfield County,55601,50164,107544,5437,0.517006992,0.466450941,0.050556051,41.7925,-73.2453,182002
Connecticut,9007,Middlesex County,40665,56848,99203,-16183,0.409917039,0.573047186,-0.163130147,41.4632,-72.5351,163053
Connecticut,9009,New Haven County,169892,242629,417980,-72737,0.406459639,0.580479927,-0.174020288,41.4105,-72.9321,857513
Connecticut,9011,New London County,57110,79459,139604,-22349,0.4090857,0.569174236,-0.160088536,41.4866,-72.1015,267390
Connecticut,9013,Tolland County,34819,44006,80546,-9187,0.43228714,0.546346187,-0.114059047,41.855,-72.3365,151063
Connecticut,9015,Windham County,29141,26701,57077,2440,0.510555916,0.467806647,0.042749269,41.83,-71.9874,116566
Delaware,10001,Kent County,41009,44552,87025,-3543,0.471232404,0.511944843,-0.040712439,39.0862,-75.5684,176699
Delaware,10003,New Castle County,88364,195034,287633,-106670,0.307210925,0.678065451,-0.370854526,39.5768,-75.6527,556165
Delaware,10005,Sussex County,71230,56682,129352,14548,0.550667945,0.438199641,0.112468304,38.6606,-75.39,224384
District of Columbia,11001,District of Columbia,18586,317323,344356,-298737,0.053973214,0.921496939,-0.867523725,38.9047,-77.0163,692683
Florida,12001,Alachua County,50972,89704,142604,-38732,0.357437379,0.629042664,-0.271605285,29.6747,-82.3577,265443
Florida,12003,Baker County,11911,2037,14059,9874,0.847215307,0.144889395,0.702325912,30.3311,-82.2846,28211
Florida,12005,Bay County,66097,25614,93024,40483,0.710537066,0.275348297,0.435188768,30.2652,-85.6203,182161
Florida,12007,Bradford County,10334,3160,13632,7174,0.758069249,0.231807512,0.526261737,29.9499,-82.1688,27317
Florida,12009,Brevard County,207883,148549,360764,59334,0.57622989,0.41176226,0.16446763,28.2937,-80.7323,585507
Florida,12011,Broward County,333409,618752,957672,-285343,0.348145294,0.646100126,-0.297954832,26.1523,-80.4871,1926205
Florida,12013,Calhoun County,5274,1209,6526,4065,0.808152007,0.185258964,0.622893043,30.406,-85.1972,14362
Florida,12015,Charlotte County,73243,42273,116340,30970,0.629559911,0.363357401,0.26620251,26.9055,-81.9123,181067
Florida,12017,Citrus County,65352,27092,93208,38260,0.701141533,0.290661746,0.410479787,28.8489,-82.4794,145169
Florida,12019,Clay County,84480,38317,124405,46163,0.679072385,0.30800209,0.371070295,29.9831,-81.8579,211405
Florida,12021,Collier County,128950,77621,207818,51329,0.620494856,0.373504701,0.246990155,26.1107,-81.3476,371453
Florida,12023,Columbia County,23836,8914,33042,14922,0.721384904,0.269777858,0.451607046,30.2242,-82.6215,69968
Florida,12027,DeSoto County,8313,4259,12659,4054,0.656686942,0.336440477,0.320246465,27.1864,-81.8095,36903
Florida,12029,Dixie County,6759,1365,8167,5394,0.827598874,0.167136035,0.660462838,29.6082,-83.1588,16589
Florida,12031,Duval County,233762,252556,492820,-18794,0.474335457,0.512471085,-0.038135628,30.3316,-81.6708,936186
Florida,12033,Escambia County,96674,70929,170372,25745,0.56742892,0.416318409,0.151110511,30.6689,-87.3628,313491
Florida,12035,Flagler County,43043,28161,71716,14882,0.600186848,0.39267388,0.207512968,29.4614,-81.3136,109801
Florida,12037,Franklin County,4675,2120,6849,2555,0.682581399,0.309534239,0.37304716,29.8765,-84.814,11811
Florida,12039,Gadsden County,7465,16153,23762,-8688,0.314157057,0.679782847,-0.365625789,30.5795,-84.6136,45945
Florida,12041,Gilchrist County,7895,1700,9685,6195,0.81517811,0.175529169,0.639648942,29.7258,-82.8004,17953
Florida,12043,Glades County,3782,1385,5193,2397,0.72828808,0.26670518,0.4615829,26.9564,-81.1891,13516
Florida,12045,Gulf County,6113,1985,8163,4128,0.748866838,0.243170403,0.505696435,29.9555,-85.2266,15576
Florida,12047,Hamilton County,3815,1963,5830,1852,0.654373928,0.33670669,0.317667238,30.4964,-82.9479,14326
Florida,12049,Hardee County,6122,2298,8485,3824,0.721508544,0.270830878,0.450677666,27.4927,-81.81,27131
Florida,12051,Hendry County,7906,4929,12940,2977,0.610973725,0.380911901,0.230061824,26.5535,-81.1659,40732
Florida,12053,Hernando County,70412,37519,108922,32893,0.646444245,0.344457502,0.301986743,28.5536,-82.425,186313
Florida,12055,Highlands County,34873,16938,52170,17935,0.6684493,0.32466935,0.34377995,27.3433,-81.341,103437
Florida,12057,Hillsborough County,327398,376367,712063,-48969,0.459787968,0.528558569,-0.0687706,27.9291,-82.3092,1422278
Florida,12059,Holmes County,8080,924,9068,7156,0.891045434,0.10189678,0.789148655,30.8679,-85.814,19432
Florida,12061,Indian River County,58872,37844,97484,21028,0.603914489,0.388207296,0.215707193,27.6943,-80.6062,153989
Florida,12063,Jackson County,15488,6766,22419,8722,0.690842589,0.301797582,0.389045006,30.7954,-85.2155,47945
Florida,12065,Jefferson County,4479,3897,8451,582,0.52999645,0.46112886,0.06886759,30.4375,-83.8953,14161
Florida,12067,Lafayette County,3128,510,3658,2618,0.855112083,0.139420448,0.715691635,29.9855,-83.1811,8637
Florida,12069,Lake County,125859,83505,211314,42354,0.595601806,0.395170221,0.200431585,28.7615,-81.7113,345867
Florida,12071,Lee County,233247,157695,393899,75552,0.592149257,0.400343743,0.191805514,26.5778,-81.8337,737468
Florida,12073,Leon County,57453,103517,162929,-46064,0.35262599,0.635350367,-0.282724377,30.458,-84.2779,289770
Florida,12075,Levy County,16749,6205,23145,10544,0.723655217,0.268092461,0.455562757,29.3184,-82.7436,40403
Florida,12077,Liberty County,2846,694,3561,2152,0.799213704,0.194889076,0.604324628,30.2414,-84.8829,8345
Florida,12079,Madison County,5576,3747,9380,1829,0.59445629,0.399466951,0.194989339,30.4441,-83.4701,18460
Florida,12081,Manatee County,124987,90166,216958,34821,0.57608846,0.415591958,0.160496502,27.4719,-82.3153,384213
Florida,12083,Marion County,127826,74858,204376,52968,0.625445258,0.366275884,0.259169374,29.2102,-82.0567,353526
Florida,12085,Martin County,61168,36893,98726,24275,0.619573365,0.373690821,0.245882544,27.0775,-80.4315,159065
Florida,12086,Miami-Dade County,532833,617864,1156816,-85031,0.460603069,0.534107412,-0.073504343,25.615,-80.5623,2699428
Florida,12087,Monroe County,25693,21881,48029,3812,0.534947636,0.455578921,0.079368715,25.3156,-81.1106,75798
Florida,12089,Nassau County,42566,15564,58811,27002,0.723776164,0.264644369,0.459131795,30.6106,-81.8016,83098
Florida,12091,Okaloosa County,79798,34248,116373,45550,0.685708884,0.294295068,0.391413816,30.6913,-86.5917,203794
Florida,12093,Okeechobee County,11470,4390,15954,7080,0.718941958,0.275166103,0.443775856,27.3864,-80.8886,41144
Florida,12095,Orange County,245398,395014,647403,-149616,0.379049834,0.610151637,-0.231101802,28.5144,-81.3235,1349746
Florida,12097,Osceola County,73480,97297,172436,-23817,0.426129115,0.564249925,-0.13812081,28.0627,-81.1495,351955
Florida,12099,Palm Beach County,334711,433572,773158,-98861,0.4329141,0.560780591,-0.12786649,26.6476,-80.4655,1465027
Florida,12101,Pasco County,179621,119073,301970,60548,0.594830612,0.394320628,0.200509984,28.3091,-82.3932,524602
Florida,12103,Pinellas County,276209,277450,559715,-1241,0.493481504,0.495698704,-0.0022172,27.9196,-82.7256,964666
Florida,12105,Polk County,194586,145049,343256,49537,0.566883026,0.422567996,0.14431503,27.9489,-81.6976,686218
Florida,12107,Putnam County,25514,10527,36373,14987,0.701454375,0.289417975,0.412036401,29.6087,-81.7443,73252
Florida,12109,St. Johns County,110946,63850,176622,47096,0.628155043,0.361506494,0.266648549,29.9016,-81.4407,244674
Florida,12111,St. Lucie County,86831,84137,172169,2694,0.504335856,0.48868844,0.015647416,27.3773,-80.472,312947
Florida,12113,Santa Rosa County,77385,27612,106928,49773,0.723711282,0.258229837,0.465481445,30.7004,-87.022,174755
Florida,12115,Sarasota County,148370,120110,270575,28260,0.548350735,0.443906495,0.104444239,27.1845,-82.3315,419496
Florida,12117,Seminole County,125241,132528,260815,-7287,0.48019094,0.508130284,-0.027939344,28.717,-81.2363,461402
Florida,12119,Sumter County,62761,29341,92485,33420,0.678607342,0.317251446,0.361355896,28.7048,-82.081,125044
Florida,12121,Suwannee County,16410,4485,21057,11925,0.779313292,0.212993304,0.566319989,30.1956,-82.9915,44046
Florida,12123,Taylor County,7751,2299,10127,5452,0.765379678,0.227016886,0.538362793,30.047,-83.6035,21870
Florida,12125,Union County,5133,1053,6245,4080,0.82193755,0.168614892,0.653322658,30.0439,-82.3714,15303
Florida,12127,Volusia County,173821,130575,307439,43246,0.565383702,0.424718399,0.140665303,29.0584,-81.1819,536487
Florida,12129,Wakulla County,12874,5351,18404,7523,0.699521843,0.29075201,0.408769833,30.1673,-84.4007,32321
Florida,12131,Walton County,32947,10338,43711,22609,0.753746197,0.236507973,0.517238224,30.6436,-86.1697,68262
Florida,12133,Washington County,9876,2347,12327,7529,0.801168167,0.190395068,0.6107731,30.6106,-85.6653,24764
Georgia,13001,Appling County,6570,1784,8390,4786,0.783075089,0.212634088,0.570441001,31.7492,-82.2889,18440
Georgia,13003,Atkinson County,2300,825,3155,1475,0.729001585,0.261489699,0.467511886,31.2971,-82.8801,8239
Georgia,13005,Bacon County,4017,625,4667,3392,0.860724234,0.133919006,0.726805228,31.5537,-82.4527,11201
Georgia,13007,Baker County,897,652,1555,245,0.576848875,0.419292605,0.15755627,31.3262,-84.4447,3132
Georgia,13009,Baldwin County,8903,9140,18251,-237,0.487808887,0.500794477,-0.01298559,33.0692,-83.2496,45111
Georgia,13011,Banks County,7795,932,8801,6863,0.885694807,0.105897057,0.77979775,34.3541,-83.4974,18708
Georgia,13013,Barrow County,26804,10453,37921,16351,0.7068379,0.275652013,0.431185886,33.9932,-83.7127,78991
Georgia,13015,Bartow County,37672,12091,50464,25581,0.746512365,0.239596544,0.506915821,34.2377,-84.8403,104919
Georgia,13017,Ben Hill County,4111,2393,6564,1718,0.626294942,0.36456429,0.261730652,31.7598,-83.2205,17033
Georgia,13019,Berrien County,6419,1269,7743,5150,0.829006845,0.163889965,0.66511688,31.276,-83.2296,19152
Georgia,13021,Bibb County,26559,43408,70714,-16849,0.375583336,0.613852985,-0.23826965,32.8065,-83.6974,153200
Georgia,13023,Bleckley County,4329,1312,5708,3017,0.75840925,0.229852838,0.528556412,32.4344,-83.3279,12807
Georgia,13025,Brantley County,6993,700,7749,6293,0.902439024,0.090334237,0.812104788,31.1969,-81.9819,18756
Georgia,13027,Brooks County,4261,2791,7101,1470,0.60005633,0.393043233,0.207013097,30.842,-83.5802,15590
Georgia,13029,Bryan County,14240,6738,21335,7502,0.667447856,0.315819077,0.351628779,32.0145,-81.4436,37063
Georgia,13031,Bulloch County,18387,11248,30090,7139,0.6110668,0.373811898,0.237254902,32.3968,-81.7432,76120
Georgia,13033,Burke County,5400,5208,10683,192,0.50547599,0.48750351,0.01797248,33.0611,-82.0009,22520
Georgia,13035,Butts County,8406,3274,11771,5132,0.714127942,0.278141194,0.435986747,33.2879,-83.9572,24090
Georgia,13037,Calhoun County,923,1263,2198,-340,0.419927207,0.574613285,-0.154686078,31.5292,-84.6245,6365
Georgia,13039,Camden County,15249,7967,23686,7282,0.643798024,0.336359031,0.307438993,30.9306,-81.67,53231
Georgia,13043,Candler County,3133,1269,4431,1864,0.707063868,0.286391334,0.420672534,32.4034,-82.0737,10812
Georgia,13045,Carroll County,37476,16236,54472,21240,0.687986488,0.298061389,0.389925099,33.5828,-85.0798,117183
Georgia,13047,Catoosa County,25167,6932,32593,18235,0.772159666,0.212683705,0.559475961,34.9036,-85.1382,66700
Georgia,13049,Charlton County,3419,1105,4568,2314,0.748467601,0.241900175,0.506567426,30.7817,-82.1379,13040
Georgia,13051,Chatham County,53232,78247,133408,-25015,0.399016551,0.586524047,-0.187507496,32.0042,-81.1328,288496
Georgia,13053,Chattahoochee County,880,667,1582,213,0.556257901,0.421618205,0.134639697,32.347,-84.787,10560
Georgia,13055,Chattooga County,8064,1854,10050,6210,0.80238806,0.184477612,0.617910448,34.475,-85.3453,24812
Georgia,13057,Cherokee County,99585,42779,144815,56806,0.687670476,0.295404482,0.392265995,34.2439,-84.4762,247515
Georgia,13059,Clarke County,14450,36055,51346,-21605,0.281424064,0.702196861,-0.420772796,33.9512,-83.3673,126176
Georgia,13061,Clay County,637,791,1435,-154,0.443902439,0.551219512,-0.107317073,31.6263,-84.9801,2951
Georgia,13063,Clayton County,15811,95466,112330,-79655,0.140754919,0.849870916,-0.709115998,33.5419,-84.3576,283538
Georgia,13065,Clinch County,2105,744,2861,1361,0.735756728,0.260048934,0.475707794,30.915,-82.7063,6686
Georgia,13067,Cobb County,165436,221847,393728,-56411,0.420178397,0.563452434,-0.143274037,33.9415,-84.5767,751218
Georgia,13069,Coffee County,10578,4511,15214,6067,0.695280663,0.296503221,0.398777442,31.5493,-82.8492,43021
Georgia,13071,Colquitt County,11777,4190,16086,7587,0.732127316,0.260474947,0.471652369,31.1884,-83.7688,45486
Georgia,13073,Columbia County,50013,29232,80575,20781,0.62070121,0.362792429,0.257908781,33.5441,-82.264,150705
Georgia,13075,Cook County,4900,2059,7035,2841,0.696517413,0.29267946,0.403837953,31.154,-83.4305,17177
Georgia,13077,Coweta County,51501,24210,76799,27291,0.670594669,0.31523848,0.35535619,33.3535,-84.7634,143260
Georgia,13079,Crawford County,4428,1615,6102,2813,0.725663717,0.264667322,0.460996395,32.7145,-83.9863,12325
Georgia,13081,Crisp County,4985,2982,8033,2003,0.620565169,0.371218723,0.249346446,31.9229,-83.7681,22713
Georgia,13083,Dade County,6066,1261,7434,4805,0.81598063,0.169626043,0.646354587,34.8546,-85.5045,16197
Georgia,13085,Dawson County,13398,2486,16081,10912,0.833157142,0.154592376,0.678564766,34.4443,-84.1706,24536
Georgia,13087,Decatur County,6755,4782,11625,1973,0.581075269,0.411354839,0.16972043,30.8783,-84.579,26682
Georgia,13089,DeKalb County,58377,308162,370746,-249785,0.157458206,0.831194403,-0.673736197,33.7715,-84.2264,749323
